"OrderNumber";"OrderDate";"CustomerTable_CustomerID";"OrderType";"Address_AddressID"
9144;"2017-05-21 00:00:00";48;"Sales";13
9145;"2017-01-11 00:00:00";52;"Sales";91
9146;"2017-03-18 00:00:00";2;"Sales";2
9147;"2017-09-05 00:00:00";96;"Sales";88
9148;"2017-02-07 00:00:00";84;"Sales";88
9149;"2017-11-21 00:00:00";77;"Sales";8
9150;"2017-03-22 00:00:00";16;"Sales";83
9151;"2017-03-14 00:00:00";70;"Sales";38
9152;"2017-11-22 00:00:00";13;"Sales";30
9153;"2017-08-08 00:00:00";35;"Sales";93
9154;"2017-08-12 00:00:00";94;"Sales";41
9155;"2017-01-22 00:00:00";73;"Sales";72
9156;"2017-06-02 00:00:00";17;"Sales";25
9157;"2017-02-22 00:00:00";21;"Sales";87
9158;"2017-03-03 00:00:00";6;"Sales";40
9159;"2017-01-26 00:00:00";49;"Sales";89
9160;"2017-06-12 00:00:00";52;"Sales";33
9161;"2017-07-21 00:00:00";12;"Sales";19
9162;"2017-04-13 00:00:00";45;"Sales";52
9163;"2017-11-05 00:00:00";58;"Sales";3
9164;"2017-03-09 00:00:00";40;"Sales";3
9165;"2017-08-18 00:00:00";34;"Sales";14
9166;"2017-07-05 00:00:00";57;"Sales";5
9167;"2017-06-02 00:00:00";26;"Sales";39
9168;"2017-06-15 00:00:00";42;"Sales";13
9169;"2017-11-22 00:00:00";67;"Sales";17
9170;"2017-09-26 00:00:00";27;"Sales";60
9171;"2017-04-09 00:00:00";19;"Sales";99
9172;"2017-02-25 00:00:00";31;"Sales";23
9173;"2017-10-06 00:00:00";72;"Sales";73
9174;"2017-08-21 00:00:00";6;"Sales";15
9175;"2017-09-11 00:00:00";69;"Sales";32
9176;"2017-04-11 00:00:00";27;"Sales";68
9177;"2017-09-08 00:00:00";21;"Sales";33
9178;"2017-01-20 00:00:00";26;"Sales";63
9179;"2017-05-05 00:00:00";94;"Sales";22
9180;"2017-04-19 00:00:00";5;"Sales";32
9181;"2017-03-18 00:00:00";31;"Sales";68
9182;"2017-05-23 00:00:00";40;"Sales";61
9183;"2017-11-26 00:00:00";70;"Sales";26
9184;"2017-03-05 00:00:00";49;"Sales";92
9185;"2017-03-25 00:00:00";34;"Sales";78
9186;"2017-02-08 00:00:00";69;"Sales";28
9187;"2017-05-04 00:00:00";10;"Sales";64
9188;"2017-05-19 00:00:00";72;"Sales";11
9189;"2017-09-26 00:00:00";44;"Sales";63
9190;"2017-10-14 00:00:00";51;"Sales";92
9191;"2017-01-08 00:00:00";44;"Sales";68
9192;"2017-05-24 00:00:00";18;"Sales";70
9193;"2017-09-16 00:00:00";57;"Sales";53
9194;"2017-06-12 00:00:00";60;"Sales";88
9195;"2017-03-16 00:00:00";64;"Sales";18
9196;"2017-10-24 00:00:00";29;"Sales";76
9197;"2017-02-06 00:00:00";24;"Sales";40
9198;"2017-04-05 00:00:00";73;"Sales";96
9199;"2017-08-10 00:00:00";50;"Sales";71
9200;"2017-06-07 00:00:00";74;"Sales";11
9201;"2017-07-07 00:00:00";60;"Sales";17
9202;"2017-06-18 00:00:00";37;"Sales";11
9203;"2017-03-06 00:00:00";44;"Sales";67
9204;"2017-07-13 00:00:00";76;"Sales";36
9205;"2017-08-06 00:00:00";61;"Sales";40
9206;"2017-06-21 00:00:00";92;"Sales";97
9207;"2017-02-03 00:00:00";47;"Sales";99
9208;"2017-09-16 00:00:00";45;"Sales";25
9209;"2017-01-04 00:00:00";26;"Sales";17
9210;"2017-07-19 00:00:00";56;"Sales";76
9211;"2017-03-03 00:00:00";63;"Sales";30
9212;"2017-03-14 00:00:00";84;"Sales";73
9213;"2017-12-20 00:00:00";86;"Sales";7
9214;"2017-10-20 00:00:00";57;"Sales";93
9215;"2017-03-02 00:00:00";46;"Sales";19
9216;"2017-05-18 00:00:00";66;"Sales";70
9217;"2017-11-12 00:00:00";5;"Sales";95
9218;"2017-09-26 00:00:00";69;"Sales";40
9219;"2017-02-19 00:00:00";56;"Sales";100
9220;"2017-07-11 00:00:00";66;"Sales";88
9221;"2017-02-25 00:00:00";54;"Sales";20
9222;"2017-05-18 00:00:00";56;"Sales";50
9223;"2017-12-19 00:00:00";25;"Sales";42
9224;"2017-06-11 00:00:00";5;"Sales";100
9225;"2017-06-17 00:00:00";41;"Sales";5
9226;"2017-03-20 00:00:00";39;"Sales";81
9227;"2017-02-22 00:00:00";100;"Sales";83
9228;"2017-02-24 00:00:00";12;"Sales";83
9229;"2017-09-14 00:00:00";92;"Sales";43
9230;"2017-06-07 00:00:00";4;"Sales";9
9231;"2017-01-23 00:00:00";38;"Sales";67
9232;"2017-01-04 00:00:00";51;"Sales";42
9233;"2017-03-22 00:00:00";88;"Sales";86
9234;"2017-11-19 00:00:00";74;"Sales";77
9235;"2017-07-15 00:00:00";75;"Sales";77
9236;"2017-03-24 00:00:00";36;"Sales";86
9237;"2017-07-09 00:00:00";93;"Sales";43
9238;"2017-07-18 00:00:00";32;"Sales";6
9239;"2017-03-07 00:00:00";3;"Sales";44
9240;"2017-06-16 00:00:00";84;"Sales";49
9241;"2017-11-08 00:00:00";56;"Sales";79
9242;"2017-10-20 00:00:00";100;"Sales";56
9243;"2017-11-07 00:00:00";30;"Sales";90
9244;"2017-08-26 00:00:00";53;"Sales";39
9245;"2017-11-13 00:00:00";83;"Sales";27
9246;"2017-02-22 00:00:00";71;"Sales";52
9247;"2017-03-08 00:00:00";67;"Sales";99
9248;"2017-05-05 00:00:00";7;"Sales";64
9249;"2017-05-20 00:00:00";22;"Sales";70
9250;"2017-05-18 00:00:00";38;"Sales";1
9251;"2017-09-05 00:00:00";76;"Sales";28
9252;"2017-10-12 00:00:00";85;"Sales";52
9253;"2017-07-15 00:00:00";40;"Sales";83
9254;"2017-08-19 00:00:00";58;"Sales";47
9255;"2017-09-11 00:00:00";87;"Sales";48
9256;"2017-06-07 00:00:00";36;"Sales";68
9257;"2017-03-10 00:00:00";18;"Sales";59
9258;"2017-10-09 00:00:00";35;"Sales";22
9259;"2017-07-15 00:00:00";12;"Sales";94
9260;"2017-05-22 00:00:00";72;"Sales";6
9261;"2017-08-26 00:00:00";47;"Sales";39
9262;"2017-05-14 00:00:00";39;"Sales";43
9263;"2017-06-15 00:00:00";53;"Sales";76
9264;"2017-05-14 00:00:00";32;"Sales";62
9265;"2017-08-16 00:00:00";85;"Sales";16
9266;"2017-01-03 00:00:00";38;"Sales";72
9267;"2017-09-15 00:00:00";66;"Sales";76
9268;"2017-09-04 00:00:00";83;"Sales";98
9269;"2017-01-20 00:00:00";98;"Sales";58
9270;"2017-12-15 00:00:00";96;"Sales";15
9271;"2017-09-14 00:00:00";98;"Sales";83
9272;"2017-09-09 00:00:00";65;"Sales";96
9273;"2017-03-23 00:00:00";53;"Sales";8
9274;"2017-08-18 00:00:00";4;"Sales";5
9275;"2017-01-22 00:00:00";55;"Sales";49
9276;"2017-06-23 00:00:00";74;"Sales";42
9277;"2017-04-26 00:00:00";51;"Sales";33
9278;"2017-09-16 00:00:00";95;"Sales";57
9279;"2017-02-24 00:00:00";49;"Sales";41
9280;"2017-02-24 00:00:00";24;"Sales";25
9281;"2017-12-22 00:00:00";3;"Sales";53
9282;"2017-02-02 00:00:00";26;"Sales";54
9283;"2017-09-07 00:00:00";68;"Sales";24
9284;"2017-05-22 00:00:00";86;"Sales";35
9285;"2017-11-12 00:00:00";5;"Sales";71
9286;"2017-07-06 00:00:00";20;"Sales";84
9287;"2017-05-06 00:00:00";30;"Sales";17
9288;"2017-05-21 00:00:00";60;"Sales";63
9289;"2017-09-26 00:00:00";28;"Sales";12
9290;"2017-01-08 00:00:00";77;"Sales";53
9291;"2017-10-13 00:00:00";13;"Sales";91
9292;"2017-05-08 00:00:00";88;"Sales";74
9293;"2017-11-07 00:00:00";59;"Sales";56
9294;"2017-06-13 00:00:00";22;"Sales";23
9295;"2017-04-09 00:00:00";14;"Sales";34
9296;"2017-04-02 00:00:00";41;"Sales";65
9297;"2017-08-21 00:00:00";100;"Sales";39
9298;"2017-11-19 00:00:00";66;"Sales";25
9299;"2017-09-16 00:00:00";35;"Sales";82
9300;"2017-12-05 00:00:00";11;"Sales";67
9301;"2017-06-17 00:00:00";94;"Sales";53
9302;"2017-11-08 00:00:00";72;"Sales";76
9303;"2017-08-25 00:00:00";48;"Sales";61
9304;"2017-04-04 00:00:00";65;"Sales";94
9305;"2017-03-17 00:00:00";59;"Sales";82
9306;"2017-12-02 00:00:00";73;"Sales";59
9307;"2017-11-13 00:00:00";87;"Sales";60
9308;"2017-01-25 00:00:00";96;"Sales";48
9309;"2017-11-17 00:00:00";70;"Sales";62
9310;"2017-04-16 00:00:00";70;"Sales";80
9311;"2017-05-25 00:00:00";99;"Sales";13
9312;"2017-11-18 00:00:00";10;"Sales";86
9313;"2017-06-04 00:00:00";76;"Sales";33
9314;"2017-12-11 00:00:00";57;"Sales";90
9315;"2017-02-09 00:00:00";29;"Sales";5
9316;"2017-11-25 00:00:00";59;"Sales";3
9317;"2017-11-22 00:00:00";40;"Sales";39
9318;"2017-03-02 00:00:00";83;"Sales";40
9319;"2017-04-18 00:00:00";10;"Sales";50
9320;"2017-10-23 00:00:00";80;"Sales";21
9321;"2017-02-21 00:00:00";79;"Sales";75
9322;"2017-06-14 00:00:00";12;"Sales";43
9323;"2017-09-08 00:00:00";84;"Sales";42
9324;"2017-08-03 00:00:00";34;"Sales";7
9325;"2017-07-13 00:00:00";89;"Sales";70
9326;"2017-07-18 00:00:00";62;"Sales";64
9327;"2017-01-08 00:00:00";58;"Sales";75
9328;"2017-06-05 00:00:00";1;"Sales";7
9329;"2017-07-24 00:00:00";99;"Sales";37
9330;"2017-05-26 00:00:00";47;"Sales";59
9331;"2017-03-16 00:00:00";94;"Sales";23
9332;"2017-05-19 00:00:00";100;"Sales";70
9333;"2017-04-06 00:00:00";75;"Sales";13
9334;"2017-03-06 00:00:00";34;"Sales";74
9335;"2017-10-04 00:00:00";57;"Sales";91
9336;"2017-11-08 00:00:00";59;"Sales";25
9337;"2017-11-03 00:00:00";19;"Sales";80
9338;"2017-10-05 00:00:00";85;"Sales";14
9339;"2017-03-26 00:00:00";61;"Sales";49
9340;"2017-09-19 00:00:00";12;"Sales";3
9341;"2017-05-18 00:00:00";88;"Sales";43
9342;"2017-02-23 00:00:00";39;"Sales";31
9343;"2017-12-09 00:00:00";50;"Sales";6
9344;"2017-03-13 00:00:00";72;"Sales";29
9345;"2017-06-12 00:00:00";90;"Sales";100
9346;"2017-07-09 00:00:00";19;"Sales";73
9347;"2017-07-25 00:00:00";75;"Sales";48
9348;"2017-11-07 00:00:00";63;"Sales";52
9349;"2017-08-05 00:00:00";48;"Sales";77
9350;"2017-01-16 00:00:00";66;"Sales";46
9351;"2017-09-10 00:00:00";96;"Sales";31
9352;"2017-02-24 00:00:00";4;"Sales";81
9353;"2017-01-03 00:00:00";56;"Sales";48
9354;"2017-10-23 00:00:00";22;"Sales";17
9355;"2017-08-10 00:00:00";80;"Sales";7
9356;"2017-01-10 00:00:00";68;"Sales";80
9357;"2017-04-16 00:00:00";65;"Sales";98
9358;"2017-06-21 00:00:00";3;"Sales";1
9359;"2017-09-19 00:00:00";16;"Sales";25
9360;"2017-07-02 00:00:00";44;"Sales";99
9361;"2017-04-06 00:00:00";29;"Sales";27
9362;"2017-03-14 00:00:00";66;"Sales";47
9363;"2017-12-12 00:00:00";43;"Sales";88
9364;"2017-06-09 00:00:00";9;"Sales";46
9365;"2017-11-04 00:00:00";15;"Sales";78
9366;"2017-07-21 00:00:00";21;"Sales";54
9367;"2017-09-21 00:00:00";13;"Sales";25
9368;"2017-10-24 00:00:00";92;"Sales";24
9369;"2017-01-20 00:00:00";50;"Sales";33
9370;"2017-11-14 00:00:00";94;"Sales";10
9371;"2017-09-23 00:00:00";13;"Sales";82
9372;"2017-02-12 00:00:00";16;"Sales";63
9373;"2017-09-15 00:00:00";99;"Sales";75
9374;"2017-11-15 00:00:00";53;"Sales";37
9375;"2017-01-14 00:00:00";60;"Sales";75
9376;"2017-01-12 00:00:00";23;"Sales";55
9377;"2017-06-15 00:00:00";54;"Sales";14
9378;"2017-09-03 00:00:00";78;"Sales";1
9379;"2017-08-13 00:00:00";37;"Sales";46
9380;"2017-02-03 00:00:00";77;"Sales";52
9381;"2017-09-25 00:00:00";58;"Sales";54
9382;"2017-02-19 00:00:00";78;"Sales";30
9383;"2017-08-10 00:00:00";3;"Sales";17
9384;"2017-03-23 00:00:00";99;"Sales";21
9385;"2017-11-12 00:00:00";46;"Sales";20
9386;"2017-07-15 00:00:00";91;"Sales";74
9387;"2017-01-24 00:00:00";79;"Sales";90
9388;"2017-03-15 00:00:00";59;"Sales";82
9389;"2017-03-11 00:00:00";6;"Sales";76
9390;"2017-08-12 00:00:00";78;"Sales";69
9391;"2017-04-08 00:00:00";18;"Sales";34
9392;"2017-11-21 00:00:00";47;"Sales";38
9393;"2017-03-24 00:00:00";7;"Sales";46
9394;"2017-05-02 00:00:00";84;"Sales";48
9395;"2017-09-02 00:00:00";93;"Sales";23
9396;"2017-04-24 00:00:00";52;"Sales";58
9397;"2017-11-13 00:00:00";95;"Sales";76
9398;"2017-12-11 00:00:00";100;"Sales";8
9399;"2017-12-03 00:00:00";9;"Sales";55
9400;"2017-05-26 00:00:00";13;"Sales";37
9401;"2017-11-26 00:00:00";61;"Sales";17
9402;"2017-09-21 00:00:00";93;"Sales";2
9403;"2017-11-19 00:00:00";55;"Sales";16
9404;"2017-07-06 00:00:00";80;"Sales";54
9405;"2017-08-18 00:00:00";4;"Sales";39
9406;"2017-12-11 00:00:00";79;"Sales";99
9407;"2017-04-11 00:00:00";64;"Sales";76
9408;"2017-06-07 00:00:00";77;"Sales";23
9409;"2017-09-02 00:00:00";96;"Sales";27
9410;"2017-06-08 00:00:00";74;"Sales";21
9411;"2017-04-07 00:00:00";60;"Sales";84
9412;"2017-10-06 00:00:00";77;"Sales";89
9413;"2017-12-15 00:00:00";7;"Sales";46
9414;"2017-02-23 00:00:00";30;"Sales";91
9415;"2017-03-24 00:00:00";76;"Sales";73
9416;"2017-10-17 00:00:00";28;"Sales";87
9417;"2017-12-07 00:00:00";68;"Sales";80
9418;"2017-08-26 00:00:00";74;"Sales";4
9419;"2017-10-11 00:00:00";19;"Sales";34
9420;"2017-12-26 00:00:00";50;"Sales";71
9421;"2017-03-04 00:00:00";8;"Sales";70
9422;"2017-06-22 00:00:00";65;"Sales";1
9423;"2017-04-08 00:00:00";11;"Sales";98
9424;"2017-01-15 00:00:00";3;"Sales";77
9425;"2017-04-24 00:00:00";9;"Sales";23
9426;"2017-02-03 00:00:00";15;"Sales";81
9427;"2017-08-08 00:00:00";10;"Sales";24
9428;"2017-09-20 00:00:00";29;"Sales";56
9429;"2017-05-05 00:00:00";42;"Sales";16
9430;"2017-06-22 00:00:00";57;"Sales";45
9431;"2017-12-21 00:00:00";26;"Sales";11
9432;"2017-09-16 00:00:00";56;"Sales";55
9433;"2017-05-12 00:00:00";32;"Sales";96
9434;"2017-08-16 00:00:00";56;"Sales";21
9435;"2017-05-06 00:00:00";1;"Sales";77
9436;"2017-07-06 00:00:00";20;"Sales";28
9437;"2017-06-13 00:00:00";24;"Sales";18
9438;"2017-11-13 00:00:00";36;"Sales";46
9439;"2017-07-05 00:00:00";32;"Sales";40
9440;"2017-10-09 00:00:00";11;"Sales";15
9441;"2017-03-12 00:00:00";7;"Sales";8
9442;"2017-05-12 00:00:00";73;"Sales";66
9443;"2017-05-26 00:00:00";4;"Sales";35
9444;"2017-12-03 00:00:00";69;"Sales";50
9445;"2017-11-24 00:00:00";26;"Sales";28
9446;"2017-06-15 00:00:00";52;"Sales";48
9447;"2017-01-23 00:00:00";86;"Sales";57
9448;"2017-02-19 00:00:00";40;"Sales";62
9449;"2017-02-15 00:00:00";93;"Sales";35
9450;"2017-04-08 00:00:00";77;"Sales";97
9451;"2017-03-17 00:00:00";71;"Sales";25
9452;"2017-02-02 00:00:00";81;"Sales";9
9453;"2017-07-02 00:00:00";47;"Sales";31
9454;"2017-06-14 00:00:00";2;"Sales";76
9455;"2017-11-19 00:00:00";36;"Sales";20
9456;"2017-10-14 00:00:00";82;"Sales";33
9457;"2017-05-03 00:00:00";79;"Sales";70
9458;"2017-09-26 00:00:00";81;"Sales";11
9459;"2017-08-11 00:00:00";1;"Sales";96
9460;"2017-10-08 00:00:00";12;"Sales";23
9461;"2017-05-04 00:00:00";2;"Sales";91
9462;"2017-11-07 00:00:00";25;"Sales";79
9463;"2017-10-06 00:00:00";81;"Sales";89
9464;"2017-03-22 00:00:00";36;"Sales";51
9465;"2017-11-25 00:00:00";60;"Sales";6
9466;"2017-01-26 00:00:00";63;"Sales";45
9467;"2017-01-24 00:00:00";20;"Sales";29
9468;"2017-06-20 00:00:00";21;"Sales";3
9469;"2017-03-12 00:00:00";37;"Sales";57
9470;"2017-01-19 00:00:00";73;"Sales";54
9471;"2017-01-15 00:00:00";21;"Sales";52
9472;"2017-12-24 00:00:00";67;"Sales";56
9473;"2017-05-25 00:00:00";91;"Sales";16
9474;"2017-11-11 00:00:00";89;"Sales";91
9475;"2017-08-16 00:00:00";71;"Sales";29
9476;"2017-03-03 00:00:00";14;"Sales";32
9477;"2017-02-20 00:00:00";50;"Sales";21
9478;"2017-11-07 00:00:00";67;"Sales";78
9479;"2017-10-03 00:00:00";38;"Sales";95
9480;"2017-09-25 00:00:00";74;"Sales";54
9481;"2017-04-06 00:00:00";61;"Sales";56
9482;"2017-05-12 00:00:00";27;"Sales";23
9483;"2017-02-23 00:00:00";2;"Sales";61
9484;"2017-12-02 00:00:00";78;"Sales";54
9485;"2017-05-13 00:00:00";64;"Sales";51
9486;"2017-06-02 00:00:00";86;"Sales";63
9487;"2017-03-09 00:00:00";46;"Sales";100
9488;"2017-01-26 00:00:00";90;"Sales";95
9489;"2017-05-15 00:00:00";37;"Sales";92
9490;"2017-07-09 00:00:00";25;"Sales";11
9491;"2017-07-08 00:00:00";54;"Sales";47
9492;"2017-03-09 00:00:00";24;"Sales";68
9493;"2017-07-06 00:00:00";58;"Sales";82
9494;"2017-01-06 00:00:00";39;"Sales";70
9495;"2017-12-13 00:00:00";33;"Sales";75
9496;"2017-12-09 00:00:00";78;"Sales";97
9497;"2017-07-06 00:00:00";19;"Sales";57
9498;"2017-03-16 00:00:00";49;"Sales";97
9499;"2017-03-02 00:00:00";59;"Sales";89
9500;"2017-07-12 00:00:00";43;"Sales";22
9501;"2017-08-23 00:00:00";68;"Sales";75
9502;"2017-03-23 00:00:00";19;"Sales";63
9503;"2017-04-08 00:00:00";97;"Sales";78
9504;"2017-01-13 00:00:00";38;"Sales";52
9505;"2017-10-15 00:00:00";18;"Sales";46
9506;"2017-11-24 00:00:00";47;"Sales";44
9507;"2017-02-23 00:00:00";69;"Sales";46
9508;"2017-09-24 00:00:00";35;"Sales";32
9509;"2017-02-16 00:00:00";79;"Sales";79
9510;"2017-04-17 00:00:00";50;"Sales";86
9511;"2017-12-22 00:00:00";89;"Sales";62
9512;"2017-02-16 00:00:00";19;"Sales";100
9513;"2017-09-25 00:00:00";64;"Sales";4
9514;"2017-03-12 00:00:00";64;"Sales";81
9515;"2017-12-22 00:00:00";75;"Sales";30
9516;"2017-03-08 00:00:00";30;"Sales";7
9517;"2017-01-04 00:00:00";81;"Sales";84
9518;"2017-01-11 00:00:00";57;"Sales";63
9519;"2017-04-16 00:00:00";55;"Sales";82
9520;"2017-02-13 00:00:00";48;"Sales";19
9521;"2017-10-09 00:00:00";4;"Sales";20
9522;"2017-07-06 00:00:00";36;"Sales";33
9523;"2017-12-19 00:00:00";14;"Sales";67
9524;"2017-03-17 00:00:00";42;"Sales";2
9525;"2017-05-23 00:00:00";80;"Sales";40
9526;"2017-11-15 00:00:00";85;"Sales";90
9527;"2017-04-26 00:00:00";87;"Sales";63
9528;"2017-04-07 00:00:00";74;"Sales";92
9529;"2017-05-19 00:00:00";30;"Sales";37
9530;"2017-08-02 00:00:00";99;"Sales";78
9531;"2017-05-04 00:00:00";62;"Sales";48
9532;"2017-02-15 00:00:00";92;"Sales";27
9533;"2017-10-18 00:00:00";13;"Sales";4
9534;"2017-08-25 00:00:00";89;"Sales";21
9535;"2017-01-14 00:00:00";90;"Sales";76
9536;"2017-07-12 00:00:00";20;"Sales";97
9537;"2017-07-06 00:00:00";1;"Sales";52
9538;"2017-05-03 00:00:00";35;"Sales";74
9539;"2017-06-14 00:00:00";88;"Sales";10
9540;"2017-01-23 00:00:00";73;"Sales";10
9541;"2017-08-02 00:00:00";27;"Sales";27
9542;"2017-03-19 00:00:00";15;"Sales";6
9543;"2017-11-12 00:00:00";15;"Sales";9
9544;"2017-10-12 00:00:00";36;"Sales";23
9545;"2017-12-02 00:00:00";70;"Sales";12
9546;"2017-02-25 00:00:00";65;"Sales";20
9547;"2017-02-12 00:00:00";73;"Sales";40
9548;"2017-04-18 00:00:00";25;"Sales";33
9549;"2017-10-16 00:00:00";41;"Sales";17
9550;"2017-08-20 00:00:00";46;"Sales";51
9551;"2017-10-03 00:00:00";61;"Sales";59
9552;"2017-10-26 00:00:00";9;"Sales";75
9553;"2017-02-15 00:00:00";51;"Sales";11
9554;"2017-11-11 00:00:00";51;"Sales";84
9555;"2017-05-16 00:00:00";49;"Sales";90
9556;"2017-06-06 00:00:00";28;"Sales";70
9557;"2017-01-23 00:00:00";67;"Sales";29
9558;"2017-11-18 00:00:00";29;"Sales";50
9559;"2017-12-02 00:00:00";31;"Sales";41
9560;"2017-11-05 00:00:00";70;"Sales";59
9561;"2017-02-15 00:00:00";51;"Sales";99
9562;"2017-08-19 00:00:00";32;"Sales";74
9563;"2017-03-19 00:00:00";90;"Sales";67
9564;"2017-02-10 00:00:00";32;"Sales";63
9565;"2017-03-09 00:00:00";10;"Sales";6
9566;"2017-01-08 00:00:00";80;"Sales";5
9567;"2017-04-03 00:00:00";36;"Sales";40
9568;"2017-11-08 00:00:00";14;"Sales";92
9569;"2017-07-26 00:00:00";1;"Sales";73
9570;"2017-09-12 00:00:00";26;"Sales";49
9571;"2017-07-14 00:00:00";5;"Sales";11
9572;"2017-04-04 00:00:00";82;"Sales";64
9573;"2017-09-24 00:00:00";30;"Sales";2
9574;"2017-03-26 00:00:00";14;"Sales";88
9575;"2017-08-08 00:00:00";34;"Sales";68
9576;"2017-07-10 00:00:00";42;"Sales";83
9577;"2017-09-13 00:00:00";81;"Sales";12
9578;"2017-08-24 00:00:00";79;"Sales";61
9579;"2017-02-12 00:00:00";19;"Sales";38
9580;"2017-09-20 00:00:00";49;"Sales";42
9581;"2017-03-08 00:00:00";21;"Sales";69
9582;"2017-05-10 00:00:00";10;"Sales";39
9583;"2017-02-03 00:00:00";49;"Sales";34
9584;"2017-03-17 00:00:00";46;"Sales";41
9585;"2017-03-24 00:00:00";58;"Sales";14
9586;"2017-02-07 00:00:00";36;"Sales";4
9587;"2017-11-02 00:00:00";4;"Sales";32
9588;"2017-09-25 00:00:00";36;"Sales";88
9589;"2017-06-17 00:00:00";70;"Sales";15
9590;"2017-10-15 00:00:00";55;"Sales";51
9591;"2017-07-23 00:00:00";53;"Sales";7
9592;"2017-11-18 00:00:00";29;"Sales";44
9593;"2017-02-18 00:00:00";32;"Sales";62
9594;"2017-12-12 00:00:00";83;"Sales";93
9595;"2017-02-26 00:00:00";52;"Sales";79
9596;"2017-09-11 00:00:00";6;"Sales";47
9597;"2017-03-16 00:00:00";87;"Sales";75
9598;"2017-11-14 00:00:00";60;"Sales";9
9599;"2017-08-15 00:00:00";12;"Sales";57
9600;"2017-08-22 00:00:00";6;"Sales";77
9601;"2017-08-17 00:00:00";45;"Sales";27
9602;"2017-09-04 00:00:00";65;"Sales";93
9603;"2017-07-21 00:00:00";61;"Sales";48
9604;"2017-07-19 00:00:00";75;"Sales";23
9605;"2017-03-16 00:00:00";67;"Sales";35
9606;"2017-05-12 00:00:00";72;"Sales";42
9607;"2017-05-26 00:00:00";25;"Sales";2
9608;"2017-06-13 00:00:00";48;"Sales";89
9609;"2017-07-13 00:00:00";99;"Sales";98
9610;"2017-02-23 00:00:00";19;"Sales";40
9611;"2017-08-02 00:00:00";22;"Sales";22
9612;"2017-11-19 00:00:00";66;"Sales";78
9613;"2017-11-14 00:00:00";70;"Sales";7
9614;"2017-02-25 00:00:00";29;"Sales";51
9615;"2017-10-26 00:00:00";33;"Sales";53
9616;"2017-01-15 00:00:00";20;"Sales";28
9617;"2017-02-19 00:00:00";36;"Sales";38
9618;"2017-12-12 00:00:00";33;"Sales";29
9619;"2017-05-20 00:00:00";82;"Sales";15
9620;"2017-04-26 00:00:00";60;"Sales";21
9621;"2017-01-18 00:00:00";76;"Sales";71
9622;"2017-09-02 00:00:00";40;"Sales";30
9623;"2017-03-12 00:00:00";28;"Sales";83
9624;"2017-07-25 00:00:00";1;"Sales";100
9625;"2017-01-15 00:00:00";83;"Sales";11
9626;"2017-02-26 00:00:00";63;"Sales";1
9627;"2017-08-22 00:00:00";22;"Sales";82
9628;"2017-10-14 00:00:00";13;"Sales";62
9629;"2017-02-16 00:00:00";31;"Sales";56
9630;"2017-06-03 00:00:00";54;"Sales";75
9631;"2017-08-14 00:00:00";75;"Sales";75
9632;"2017-10-06 00:00:00";47;"Sales";89
9633;"2017-04-06 00:00:00";84;"Sales";85
9634;"2017-06-20 00:00:00";57;"Sales";81
9635;"2017-01-10 00:00:00";16;"Sales";7
9636;"2017-06-15 00:00:00";88;"Sales";31
9637;"2017-03-10 00:00:00";46;"Sales";62
9638;"2017-10-25 00:00:00";29;"Sales";76
9639;"2017-02-21 00:00:00";93;"Sales";36
9640;"2017-03-17 00:00:00";42;"Sales";47
9641;"2017-10-05 00:00:00";33;"Sales";15
9642;"2017-12-25 00:00:00";89;"Sales";93
9643;"2017-07-20 00:00:00";13;"Sales";14
9644;"2017-11-11 00:00:00";48;"Sales";87
9645;"2017-09-15 00:00:00";1;"Sales";92
9646;"2017-10-08 00:00:00";45;"Sales";19
9647;"2017-01-17 00:00:00";45;"Sales";74
9648;"2017-11-05 00:00:00";32;"Sales";46
9649;"2017-04-17 00:00:00";8;"Sales";38
9650;"2017-01-24 00:00:00";75;"Sales";96
9651;"2017-09-15 00:00:00";83;"Sales";76
9652;"2017-04-12 00:00:00";59;"Sales";98
9653;"2017-11-19 00:00:00";20;"Sales";51
9654;"2017-08-24 00:00:00";51;"Sales";82
9655;"2017-09-13 00:00:00";49;"Sales";29
9656;"2017-08-13 00:00:00";3;"Sales";11
9657;"2017-10-23 00:00:00";91;"Sales";50
9658;"2017-03-13 00:00:00";65;"Sales";88
9659;"2017-08-15 00:00:00";8;"Sales";78
9660;"2017-10-05 00:00:00";28;"Sales";35
9661;"2017-11-04 00:00:00";2;"Sales";25
9662;"2017-08-11 00:00:00";74;"Sales";25
9663;"2017-09-09 00:00:00";16;"Sales";68
9664;"2017-09-13 00:00:00";84;"Sales";24
9665;"2017-02-26 00:00:00";67;"Sales";55
9666;"2017-02-24 00:00:00";2;"Sales";92
9667;"2017-10-04 00:00:00";88;"Sales";42
9668;"2017-05-03 00:00:00";35;"Sales";62
9669;"2017-05-10 00:00:00";71;"Sales";87
9670;"2017-01-10 00:00:00";9;"Sales";59
9671;"2017-07-09 00:00:00";94;"Sales";98
9672;"2017-03-11 00:00:00";10;"Sales";49
9673;"2017-01-11 00:00:00";80;"Sales";96
9674;"2017-07-09 00:00:00";43;"Sales";22
9675;"2017-03-21 00:00:00";61;"Sales";33
9676;"2017-07-19 00:00:00";84;"Sales";95
9677;"2017-08-05 00:00:00";22;"Sales";25
9678;"2017-04-20 00:00:00";22;"Sales";85
9679;"2017-07-03 00:00:00";77;"Sales";84
